"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=159454","09/20/2020 02:34","Mount Laurel","NJ","USA","","Tiny lights in the shape of hockey pucks, the size of a quarter circling in my back door.","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159447","09/20/2020 00:35","Broad Brook","CT","USA","Orb","The craft flew over my condo complex approximately one hundred meters above me traveling at around 150 miles an hour. The shape was rou","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159450","09/19/2020 23:00","Menifee","CA","USA","Changing","Last night 9/19/20 I was in my backyard around 10:30 pm notices a bright object coming from San Diego north to Menifee where I live.","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159465","09/19/2020 23:00","Manchester/Hooksett","NH","USA","Other","I was driving north on 93 about a mile south of the Hooksett tolls. Out of the corner of my eye I saw up over the trees to my left ove","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159456","09/19/2020 22:50","Overland Park","KS","USA","Sphere","Spherical-ish shaped, orange light traveled from east to west overhead. Thought it might be a lantern, but it moved across the sky (ove","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159480","09/19/2020 22:44","Blackwell","PA","USA","Light","2 Mysterious Bright orange objects Burning in the sky","09/22/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159511","09/19/2020 22:10","Plant City","FL","USA","Chevron","Boomerang shaped craft over downtown/historic district of Plant City","09/23/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159467","09/19/2020 22:00","Suwanee","GA","USA","Other","At Aprox 22:00 there were multiple bright red like star shaped moving objects in the sky around Suwanee town center. They were moving f","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159513","09/19/2020 21:35","Taylors Falls","MN","USA","Light","Two bright orange fast moving objects second one 3 to 4 seconds behind the first no blinking lights, no sound.","09/23/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=171141","09/19/2020 21:09","Nottingham","NH","USA","Changing","10-minute sighting","08/14/2022","09/09/2022","Y"
"https://nuforc.org/sighting/?id=159452","09/19/2020 21:00","Troy","NY","USA","Light","My son and I were sitting outside in the backyard around 10:00pm. It was a clear night with no clouds and the stars aligned. We both we","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159458","09/19/2020 21:00","Elkhart","IN","USA","Light","I was watching out the window for daughter to come home from her date and seen a large, bright streak of light flash in the sky. It wa","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159471","09/19/2020 21:00","St. Clair","MI","USA","Sphere","My girlfriend and I were outside and have witnessed the same thing in the sky two evenings in a row flying East towards Canada from whe","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159466","09/19/2020 20:55","Forked River","NJ","USA","Light","Fast moving object caught on iPhone not hoax","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159463","09/19/2020 20:23","Lacey","WA","USA","Other","The light appeared over neighbors home to the west moved forward towards us 1” in sky measurement. Disappeared. The light turned back o","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159472","09/19/2020 20:20","Pompano Beach","FL","USA","Light","Ball of light","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159550","09/19/2020 20:07","Grafton","WI","USA","Other","7 sided bright object, zero sound, straight flight path","09/25/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159446","09/19/2020 20:00","Pickerington","OH","USA","Disk","UFO in sky observed from Pickerington, Ohio. Seems to be due East of Pickerington. Possibly over Baltimore or Buckeye Lake area.","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159473","09/19/2020 19:33","Massapequa","NY","USA","Light","White dot flew across the sky very high up very fast, direction heading north east Nassau/Suffolk border.","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159453","09/19/2020 16:15","New York City (Brooklyn)","NY","USA","Other","Mother and daughter see a ""flock"" of flashing blue lights traveling over Brooklyn","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159474","09/19/2020 15:00","Newark","NJ","USA","Oval","Clear Blue sky no clouds Star-like silver object fading in and out visible for 1 minute or 2 then disappeared.","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=171730","09/19/2020 14:00","","NV","USA","Circle","Spotted while flying over Nevada. UFO was flying back and forth under right wing of plane.","09/12/2022","10/08/2022","Y"
"https://nuforc.org/sighting/?id=159647","09/19/2020 13:46","Jonesboro","AR","USA","","MADAR Node 143","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159426","09/19/2020 12:11","Lockport","IL","USA","Other","((NUFORC Note: Source of report provides no detailed information about the sighting. PD))","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159470","09/19/2020 08:15","Fort Wayne","IN","USA","Sphere","3 orange lights","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=161952","09/19/2020 07:30","Fond du lac","WI","USA","Disk","Me and two friends were getting ready to go into a grocery store and disc shaped object with m no lights or engine sounds which lasted","02/07/2021","03/02/2021",""
"https://nuforc.org/sighting/?id=160904","09/19/2020 06:58","St Petersburg","FL","USA","Other","Look in the night sky a little ways out from the moon there is a weird 3 light that's orange or goldish in color but doesn't look like","12/01/2020","12/23/2020",""
"https://nuforc.org/sighting/?id=159664","09/19/2020 06:47","Furlong","PA","USA","","MADAR Node 38","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159796","09/19/2020 04:02","Ajax (Canada)","ON","Canada","","MADAR Node 41","10/07/2020","12/23/2020",""
"https://nuforc.org/sighting/?id=159488","09/19/2020 04:00","Reading","PA","USA","Cylinder","Unidentifiable aircraft hovering in Reading over hundreds of feet in the air, flashing red, green, and blue lights. Moves Weirdly.","09/22/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159425","09/19/2020 01:00","Edgewater","CO","USA","Triangle","2010 abduction was returned during a breakthrough experience with a 2 Humanscale sized scheme for a runaway ccover up. H.e...l.p","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159478","09/19/2020 00:26","Tulum (Mexico)","","Mexico","Circle","Fireball Cylinder Shaped Craft over Tulum. Sspotted from Cozumel.","09/22/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159434","09/19/2020 00:00","Bradenton","FL","USA","Cigar","I was standing outside of the trailer smoking a cigarette. I heard a helicopter lying around. I walked out from under the overhang of m","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159435","09/18/2020 23:48","Trenton","ME","USA","Light","Looking up to the east.I saw a bright pink light shoot down and then sharply shoot straight up and disappeared. I thought it was a weir","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159457","09/18/2020 23:30","Middlesex","VT","USA","Circle","On interstate 89, there were 3 lights that just appeared, then dashed off, upward, and then gone","09/20/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159437","09/18/2020 22:42","Oviedo","FL","USA","Orb","Swift silent lights move across sky","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159433","09/18/2020 22:10","Orange Park","FL","USA","Unknown","Rotating/Radiating white light 10 mile visibility coming from overcast sky","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=160021","09/18/2020 22:00","New Port Richey","FL","USA","Disk","3 Lights Hovering in the Sky","10/16/2020","12/23/2020",""
"https://nuforc.org/sighting/?id=159659","09/18/2020 21:45","Columbia","MO","USA","","MADAR Node 46","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=162430","09/18/2020 21:11","Santa Fe","NM","USA","Oval","On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.","03/20/2021","03/31/2021",""
"https://nuforc.org/sighting/?id=159627","09/18/2020 20:25","Mill City","OR","USA","Light","They just looked like stars, among 100's of other stars.. Until 6 of them individually began moving in different directions.","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159440","09/18/2020 20:23","Jefferson","ME","USA","Triangle","Bright triangle shape, no flashing or colored lights. Saw it approaching from the south headed northeast. No sound. Some zig zag right","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159431","09/18/2020 20:20","Baker City","OR","USA","Light","On September 18th at exactly 8:20pm I witnessed a light moving across the sky from S.E. to N.W. It reflected so much light that I assum","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159439","09/18/2020 20:20","Prospect","ME","USA","Light","Bright Light UFO spotted in Prospect, Maine","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159656","09/18/2020 16:12","Edmonds","WA","USA","","MADAR Node 61","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159402","09/18/2020 06:07","Spring Hill","FL","USA","Cigar","Objet traveled from north east across the sky moving straight south west the object seemed transparent the object was a light color of","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159401","09/18/2020 05:30","Winnipeg (Canada)","MB","Canada","Other","Many white dots following in a row.","09/18/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159461","09/18/2020 01:00","New London","WI","USA","Disk","There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t","09/19/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159552","09/17/2020 23:00","Blair","NE","USA","Light","I'm scared","09/25/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159400","09/17/2020 23:00","Blair","NE","USA","Oval","I took pictures and now its stalking me","09/16/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159407","09/17/2020 22:30","Conroe","TX","USA","Circle","Unexplained lights in the vicinity of Conroe Regional Airport","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159406","09/17/2020 22:15","Nampa","ID","USA","Unknown","Inconsistent flashing and swerving object overhead","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159408","09/17/2020 21:28","Winchester","KY","USA","Light","Small continuous light moving slowly across the horizon.","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159404","09/17/2020 21:00","Aurora","CO","USA","Other","flying objects changing colors, animals reacted, magnetic field.","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159653","09/17/2020 20:15","St. Louis","MO","USA","","MADAR Node 70","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159394","09/17/2020 20:00","Walnut Creek","CA","USA","Light","Ball of bright, white light 4-5x larger than a star tracks accross the sky for 2 minutes and shimmers out and vanishes before horizon","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159574","09/17/2020 19:30","Derry","NH","USA","Other","Five lights moving East to West","09/27/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159409","09/17/2020 18:00","Needham","MA","USA","Unknown","Two black objects flying high, steadily moving apart but in tandem, just below cloud line dipping in & out of clouds then disappearing","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=176049","09/17/2020 14:00","La paz el alto","La Paz Department","Bolivia","Other","I came into contact with something strange and since then I've been sick.","06/03/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=159399","09/17/2020 05:34","Polson","MT","USA","Light","30+ lights first three were in a triangle formation and then went into a straight line followed by the others all in a straight line. T","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159397","09/17/2020 04:00","San Diego","CA","USA","Light","Saw big light over jamul. Thought it was a plane in flight path headed toward San Diego. I was walking to my car in the direction of th","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159398","09/17/2020 04:00","Nashville","TN","USA","Circle","4:44 a.m. hovering behind the positioned clouds, a craft stationed , circular shaped with lights simultaneously moving, lights circling","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159658","09/17/2020 03:52","Port Angeles","WA","USA","","MADAR Node 49","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159650","09/17/2020 00:05","Marietta","GA","USA","","MADAR Node 90","09/30/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159727","09/16/2020 22:00","Richboro","PA","USA","Circle","I saw ufo flying in the sky late at night","10/04/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159610","09/16/2020 21:15","Smithtown","NY","USA","Fireball","I saw 7-8 fire balls shoot up out of the Long Island sound. They were spinning and then turns off. Then a fighter jet followed","09/29/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159395","09/16/2020 21:00","Charlottesville","VA","USA","Sphere","Red Sphere moving in the sky","09/17/2020","11/05/2020",""
"https://nuforc.org/sighting/?id=159381","09/16/2020 20:15","Tucson","AZ","USA","Rectangle","Three rectangular brilliant orange non-blinking silent crafts flew over my house.","09/16/2020","11/05/2020",""
